alert_id,h3_cell,junction_name,police_station,alert_level,assigned_unit,status,created_at,scita_payload,scita_sync_status,escalated
28,88618925b5fffff,BTP076 - Hudson Circle,Halasuru Gate,CRITICAL,FKDEV00072,PENDING,2026-06-20T11:07:24.132736+00:00,"{""alert_id"": 28, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""88618925b5fffff"", ""junction_name"": ""BTP076 - Hudson Circle"", ""police_station"": ""Halasuru Gate"", ""location"": {""lat"": 12.96829921023622, ""lon"": 77.58773061417324}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 127, ""total_risk_score"": 772}, ""congestion_impact"": {""cii_score"": 47.1, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 743750.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 32.3, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00072"", ""generated_at_utc"": ""2026-06-20T11:07:24.132736+00:00"", ""data_sent_to_scita"": true}",SENT,0
29,8860145b49fffff,BTP076 - Hudson Circle,Halasuru Gate,CRITICAL,FKDEV00076,PENDING,2026-06-20T11:07:24.132736+00:00,"{""alert_id"": 29, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145b49fffff"", ""junction_name"": ""BTP076 - Hudson Circle"", ""police_station"": ""Halasuru Gate"", ""location"": {""lat"": 12.96829921023622, ""lon"": 77.58773061417324}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 127, ""total_risk_score"": 772}, ""congestion_impact"": {""cii_score"": 47.1, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 743750.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 29.1, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00076"", ""generated_at_utc"": ""2026-06-20T11:07:24.132736+00:00"", ""data_sent_to_scita"": true}",SENT,0
30,8860145b19fffff,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",Magadi Road,CRITICAL,FKDEV00042,PENDING,2026-06-20T11:07:24.132736+00:00,"{""alert_id"": 30, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145b19fffff"", ""junction_name"": ""BTP062 - Basava Mantapa, Dr. Rajkumar Road"", ""police_station"": ""Magadi Road"", ""location"": {""lat"": 12.980382658935048, ""lon"": 77.5567440976695}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 221, ""total_risk_score"": 1367}, ""congestion_impact"": {""cii_score"": 46.7, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 1107000.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 22.2, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00042"", ""generated_at_utc"": ""2026-06-20T11:07:24.132736+00:00"", ""data_sent_to_scita"": true}",SENT,0
31,8860145b5bfffff,"BTP089 - Police Quarters, Sultan Road",Chamarajpet,CRITICAL,FKDEV00071,PENDING,2026-06-20T11:07:24.132736+00:00,"{""alert_id"": 31, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145b5bfffff"", ""junction_name"": ""BTP089 - Police Quarters, Sultan Road"", ""police_station"": ""Chamarajpet"", ""location"": {""lat"": 12.960356010714287, ""lon"": 77.56280525357144}, ""violation_summary"": {""dominant_type"": ""PARKING IN A MAIN ROAD"", ""dominant_vehicle"": ""LGV"", ""n_violations_historical"": 28, ""total_risk_score"": 413}, ""congestion_impact"": {""cii_score"": 47.9, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 753500.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 36.7, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00071"", ""generated_at_utc"": ""2026-06-20T11:07:24.132736+00:00"", ""data_sent_to_scita"": true}",SENT,0
32,88618925b1fffff,BTP192 - Urvashi Theater,Wilson Garden,CRITICAL,FKDEV00081,PENDING,2026-06-20T11:07:24.132736+00:00,"{""alert_id"": 32, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""88618925b1fffff"", ""junction_name"": ""BTP192 - Urvashi Theater"", ""police_station"": ""Wilson Garden"", ""location"": {""lat"": 12.957773180981594, ""lon"": 77.5863005696319}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 326, ""total_risk_score"": 2117}, ""congestion_impact"": {""cii_score"": 46.7, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 1034250.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 26.6, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00081"", ""generated_at_utc"": ""2026-06-20T11:07:24.132736+00:00"", ""data_sent_to_scita"": true}",SENT,0
33,8860145b15fffff,BTP009 - Prakash Nagar Junction,Rajajinagar,CRITICAL,FKDEV00036,PENDING,2026-06-20T11:07:24.132736+00:00,"{""alert_id"": 33, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145b15fffff"", ""junction_name"": ""BTP009 - Prakash Nagar Junction"", ""police_station"": ""Rajajinagar"", ""location"": {""lat"": 12.99256786216216, ""lon"": 77.55808308918918}, ""violation_summary"": {""dominant_type"": ""WRONG PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 74, ""total_risk_score"": 345}, ""congestion_impact"": {""cii_score"": 47.7, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 1154250.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 49.3, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00036"", ""generated_at_utc"": ""2026-06-20T11:07:24.132736+00:00"", ""data_sent_to_scita"": true}",SENT,0
34,8860145b49fffff,"BTP099 - Cash Pharmacy, Residency Road",Ashok Nagar,CRITICAL,FKDEV00194,PENDING,2026-06-20T11:07:24.132736+00:00,"{""alert_id"": 34, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145b49fffff"", ""junction_name"": ""BTP099 - Cash Pharmacy, Residency Road"", ""police_station"": ""Ashok Nagar"", ""location"": {""lat"": 12.967906273809524, ""lon"": 77.6010546892857}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 84, ""total_risk_score"": 731}, ""congestion_impact"": {""cii_score"": 47.4, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 5115000.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 29.1, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00194"", ""generated_at_utc"": ""2026-06-20T11:07:24.132736+00:00"", ""data_sent_to_scita"": true}",SENT,0
35,88618925c3fffff,"BTP163 - 16th Main Road, BTM Layout",Mico Layout,CRITICAL,FKDEV00061,PENDING,2026-06-20T11:07:24.132736+00:00,"{""alert_id"": 35, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""88618925c3fffff"", ""junction_name"": ""BTP163 - 16th Main Road, BTM Layout"", ""police_station"": ""Mico Layout"", ""location"": {""lat"": 12.92791230462963, ""lon"": 77.60939043240741}, ""violation_summary"": {""dominant_type"": ""PARKING IN A MAIN ROAD"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 216, ""total_risk_score"": 2549}, ""congestion_impact"": {""cii_score"": 45.6, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 4329375.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 39.6, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00061"", ""generated_at_utc"": ""2026-06-20T11:07:24.132736+00:00"", ""data_sent_to_scita"": true}",SENT,0
36,886189243dfffff,"BTP163 - 16th Main Road, BTM Layout",Mico Layout,CRITICAL,FKDEV00092,PENDING,2026-06-20T11:07:24.132736+00:00,"{""alert_id"": 36, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""886189243dfffff"", ""junction_name"": ""BTP163 - 16th Main Road, BTM Layout"", ""police_station"": ""Mico Layout"", ""location"": {""lat"": 12.92791230462963, ""lon"": 77.60939043240741}, ""violation_summary"": {""dominant_type"": ""PARKING IN A MAIN ROAD"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 216, ""total_risk_score"": 2549}, ""congestion_impact"": {""cii_score"": 45.6, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 4329375.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 19.1, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00092"", ""generated_at_utc"": ""2026-06-20T11:07:24.132736+00:00"", ""data_sent_to_scita"": true}",SENT,0
37,88618925ddfffff,"BTP163 - 16th Main Road, BTM Layout",Mico Layout,CRITICAL,FKDEV00292,PENDING,2026-06-20T11:07:24.134743+00:00,"{""alert_id"": 37, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""88618925ddfffff"", ""junction_name"": ""BTP163 - 16th Main Road, BTM Layout"", ""police_station"": ""Mico Layout"", ""location"": {""lat"": 12.92791230462963, ""lon"": 77.60939043240741}, ""violation_summary"": {""dominant_type"": ""PARKING IN A MAIN ROAD"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 216, ""total_risk_score"": 2549}, ""congestion_impact"": {""cii_score"": 45.6, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 4329375.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 21.5, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00292"", ""generated_at_utc"": ""2026-06-20T11:07:24.134743+00:00"", ""data_sent_to_scita"": true}",SENT,0
38,88618925c9fffff,"BTP163 - 16th Main Road, BTM Layout",Mico Layout,CRITICAL,FKDEV00303,PENDING,2026-06-20T11:07:24.134743+00:00,"{""alert_id"": 38, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""88618925c9fffff"", ""junction_name"": ""BTP163 - 16th Main Road, BTM Layout"", ""police_station"": ""Mico Layout"", ""location"": {""lat"": 12.92791230462963, ""lon"": 77.60939043240741}, ""violation_summary"": {""dominant_type"": ""PARKING IN A MAIN ROAD"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 216, ""total_risk_score"": 2549}, ""congestion_impact"": {""cii_score"": 45.6, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 4329375.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 17.9, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00303"", ""generated_at_utc"": ""2026-06-20T11:07:24.134743+00:00"", ""data_sent_to_scita"": true}",SENT,0
39,88618925cbfffff,"BTP163 - 16th Main Road, BTM Layout",Mico Layout,CRITICAL,FKDEV00331,PENDING,2026-06-20T11:07:24.134743+00:00,"{""alert_id"": 39, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""88618925cbfffff"", ""junction_name"": ""BTP163 - 16th Main Road, BTM Layout"", ""police_station"": ""Mico Layout"", ""location"": {""lat"": 12.92791230462963, ""lon"": 77.60939043240741}, ""violation_summary"": {""dominant_type"": ""PARKING IN A MAIN ROAD"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 216, ""total_risk_score"": 2549}, ""congestion_impact"": {""cii_score"": 45.6, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 4329375.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 19.1, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00331"", ""generated_at_utc"": ""2026-06-20T11:07:24.134743+00:00"", ""data_sent_to_scita"": true}",SENT,0
40,8860145b19fffff,BTP074 - Leprosy Hospital Junction,Magadi Road,CRITICAL,FKDEV00110,PENDING,2026-06-20T11:07:24.134743+00:00,"{""alert_id"": 40, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145b19fffff"", ""junction_name"": ""BTP074 - Leprosy Hospital Junction"", ""police_station"": ""Magadi Road"", ""location"": {""lat"": 12.97572459588506, ""lon"": 77.55968296897949}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 375, ""total_risk_score"": 1550}, ""congestion_impact"": {""cii_score"": 46.7, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 3770750.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 22.2, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00110"", ""generated_at_utc"": ""2026-06-20T11:07:24.134743+00:00"", ""data_sent_to_scita"": true}",SENT,0
41,8860145b53fffff,BTP074 - Leprosy Hospital Junction,Magadi Road,CRITICAL,FKDEV00132,PENDING,2026-06-20T11:07:24.134743+00:00,"{""alert_id"": 41, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145b53fffff"", ""junction_name"": ""BTP074 - Leprosy Hospital Junction"", ""police_station"": ""Magadi Road"", ""location"": {""lat"": 12.97572459588506, ""lon"": 77.55968296897949}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 375, ""total_risk_score"": 1550}, ""congestion_impact"": {""cii_score"": 46.7, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 3770750.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 18.8, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00132"", ""generated_at_utc"": ""2026-06-20T11:07:24.134743+00:00"", ""data_sent_to_scita"": true}",SENT,0
42,8860145b57fffff,BTP074 - Leprosy Hospital Junction,Magadi Road,CRITICAL,FKDEV00173,PENDING,2026-06-20T11:07:24.134743+00:00,"{""alert_id"": 42, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145b57fffff"", ""junction_name"": ""BTP074 - Leprosy Hospital Junction"", ""police_station"": ""Magadi Road"", ""location"": {""lat"": 12.97572459588506, ""lon"": 77.55968296897949}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 375, ""total_risk_score"": 1550}, ""congestion_impact"": {""cii_score"": 46.7, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 3770750.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 29.5, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00173"", ""generated_at_utc"": ""2026-06-20T11:07:24.134743+00:00"", ""data_sent_to_scita"": true}",SENT,0
43,8860145b0bfffff,BTP074 - Leprosy Hospital Junction,Magadi Road,CRITICAL,FKDEV00198,PENDING,2026-06-20T11:07:24.134743+00:00,"{""alert_id"": 43, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145b0bfffff"", ""junction_name"": ""BTP074 - Leprosy Hospital Junction"", ""police_station"": ""Magadi Road"", ""location"": {""lat"": 12.97572459588506, ""lon"": 77.55968296897949}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 375, ""total_risk_score"": 1550}, ""congestion_impact"": {""cii_score"": 46.7, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 3770750.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 27.7, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00198"", ""generated_at_utc"": ""2026-06-20T11:07:24.134743+00:00"", ""data_sent_to_scita"": true}",SENT,0
44,8860145b5bfffff,BTP074 - Leprosy Hospital Junction,Magadi Road,CRITICAL,FKDEV00204,PENDING,2026-06-20T11:07:24.134743+00:00,"{""alert_id"": 44, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145b5bfffff"", ""junction_name"": ""BTP074 - Leprosy Hospital Junction"", ""police_station"": ""Magadi Road"", ""location"": {""lat"": 12.97572459588506, ""lon"": 77.55968296897949}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 375, ""total_risk_score"": 1550}, ""congestion_impact"": {""cii_score"": 46.7, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 3770750.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 36.7, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00204"", ""generated_at_utc"": ""2026-06-20T11:07:24.134743+00:00"", ""data_sent_to_scita"": true}",SENT,0
45,88618925a9fffff,"BTP099 - Cash Pharmacy, Residency Road",Cubbon Park,CRITICAL,FKDEV00371,PENDING,2026-06-20T11:07:24.134743+00:00,"{""alert_id"": 45, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""88618925a9fffff"", ""junction_name"": ""BTP099 - Cash Pharmacy, Residency Road"", ""police_station"": ""Cubbon Park"", ""location"": {""lat"": 12.975033494444444, ""lon"": 77.60378413055555}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 36, ""total_risk_score"": 150}, ""congestion_impact"": {""cii_score"": 47.4, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 5115000.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 18.8, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00371"", ""generated_at_utc"": ""2026-06-20T11:07:24.134743+00:00"", ""data_sent_to_scita"": true}",SENT,0
46,88618925a3fffff,"BTP099 - Cash Pharmacy, Residency Road",Cubbon Park,CRITICAL,FKDEV00418,PENDING,2026-06-20T11:07:24.134743+00:00,"{""alert_id"": 46, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""88618925a3fffff"", ""junction_name"": ""BTP099 - Cash Pharmacy, Residency Road"", ""police_station"": ""Cubbon Park"", ""location"": {""lat"": 12.975033494444444, ""lon"": 77.60378413055555}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 36, ""total_risk_score"": 150}, ""congestion_impact"": {""cii_score"": 47.4, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 5115000.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 29.0, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00418"", ""generated_at_utc"": ""2026-06-20T11:07:24.134743+00:00"", ""data_sent_to_scita"": true}",SENT,0
47,88618925a7fffff,"BTP099 - Cash Pharmacy, Residency Road",Cubbon Park,CRITICAL,FKDEV00432,PENDING,2026-06-20T11:07:24.134743+00:00,"{""alert_id"": 47, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""88618925a7fffff"", ""junction_name"": ""BTP099 - Cash Pharmacy, Residency Road"", ""police_station"": ""Cubbon Park"", ""location"": {""lat"": 12.975033494444444, ""lon"": 77.60378413055555}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 36, ""total_risk_score"": 150}, ""congestion_impact"": {""cii_score"": 47.4, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 5115000.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 24.9, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00432"", ""generated_at_utc"": ""2026-06-20T11:07:24.134743+00:00"", ""data_sent_to_scita"": true}",SENT,0
48,8860145b49fffff,"BTP099 - Cash Pharmacy, Residency Road",Cubbon Park,CRITICAL,FKDEV00464,PENDING,2026-06-20T11:07:24.134743+00:00,"{""alert_id"": 48, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145b49fffff"", ""junction_name"": ""BTP099 - Cash Pharmacy, Residency Road"", ""police_station"": ""Cubbon Park"", ""location"": {""lat"": 12.975033494444444, ""lon"": 77.60378413055555}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 36, ""total_risk_score"": 150}, ""congestion_impact"": {""cii_score"": 47.4, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 5115000.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 29.1, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00464"", ""generated_at_utc"": ""2026-06-20T11:07:24.134743+00:00"", ""data_sent_to_scita"": true}",SENT,0
49,88618925a3fffff,"BTP099 - Cash Pharmacy, Residency Road",Ashok Nagar,CRITICAL,FKDEV00248,PENDING,2026-06-20T11:07:24.134743+00:00,"{""alert_id"": 49, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""88618925a3fffff"", ""junction_name"": ""BTP099 - Cash Pharmacy, Residency Road"", ""police_station"": ""Ashok Nagar"", ""location"": {""lat"": 12.967906273809524, ""lon"": 77.6010546892857}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 84, ""total_risk_score"": 731}, ""congestion_impact"": {""cii_score"": 47.4, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 5115000.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 29.0, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00248"", ""generated_at_utc"": ""2026-06-20T11:07:24.134743+00:00"", ""data_sent_to_scita"": true}",SENT,0
50,88618925d9fffff,"BTP163 - 16th Main Road, BTM Layout",Mico Layout,CRITICAL,FKDEV00436,PENDING,2026-06-20T11:07:24.135748+00:00,"{""alert_id"": 50, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""88618925d9fffff"", ""junction_name"": ""BTP163 - 16th Main Road, BTM Layout"", ""police_station"": ""Mico Layout"", ""location"": {""lat"": 12.92791230462963, ""lon"": 77.60939043240741}, ""violation_summary"": {""dominant_type"": ""PARKING IN A MAIN ROAD"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 216, ""total_risk_score"": 2549}, ""congestion_impact"": {""cii_score"": 45.6, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 4329375.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 16.4, ""trend"": ""RISING""}, ""alert_level"": ""CRITICAL"", ""assigned_unit"": ""FKDEV00436"", ""generated_at_utc"": ""2026-06-20T11:07:24.134743+00:00"", ""data_sent_to_scita"": true}",SENT,0
